node_name,op_type,device,time_us,time_ms
Kyp4hPgwbc,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,497.0,0.497
yRbwdFr1Bj,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,426.0,0.426
HFR2Nur3az,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,353.0,0.353
vd8psWgMtY,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,322.0,0.322
wDFKzdM8q5,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,229.0,0.229
KsmJHTor7e,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,227.0,0.227
LBsJ02A6lP,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,218.0,0.218
nsBjaJSWDv,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,217.0,0.217
NUQhYWEmOl,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,216.0,0.216
jUXlH4OoC7,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,208.0,0.208
mBN7R6fKGE,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,199.0,0.199
cSekZTL1Fx,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,193.0,0.193
zvnwsSYaFl,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,191.0,0.191
7B3JegOrZG,Slice,/job:localhost/replica:0/task:0/device:GPU:0,189.0,0.189
z4V6pEf9di,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,189.0,0.189
WBMXUDzkfa,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,187.0,0.187
4MI2W0yUx9,Slice,/job:localhost/replica:0/task:0/device:GPU:0,186.0,0.186
Ml3pVSQID6,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,186.0,0.186
f7Jt8T3uq1,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,163.0,0.163
B0cOxjvSTg,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,163.0,0.163
g29XNaUExM,Slice,/job:localhost/replica:0/task:0/device:GPU:0,162.0,0.162
hOFHulfJcd,Pack,/job:localhost/replica:0/task:0/device:GPU:0,159.0,0.159
hNfkc1i0tI,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,154.0,0.154
WhKUAiZrJg,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,154.0,0.154
ivb8Uz72j1,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,153.0,0.153
av6E5gXut1,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,151.0,0.151
WaEM8fRBNF,Slice,/job:localhost/replica:0/task:0/device:GPU:0,150.0,0.15
IG8Hbv0R4D,Slice,/job:localhost/replica:0/task:0/device:GPU:0,143.0,0.143
rQxaqlOCeZ,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,141.0,0.141
MpKnkq6OcC,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,138.0,0.138
DoxqJjKCWH,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,137.0,0.137
9aM6tHkcpq,AddN,/job:localhost/replica:0/task:0/device:GPU:0,135.0,0.135
6on0jbUpMY,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,135.0,0.135
SqVy2ARtdx,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,133.0,0.133
dEzKMU4ByR,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,132.0,0.132
uF0w2X3Gkh,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,132.0,0.132
HIqGL21Tkl,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,131.0,0.131
mERiZa5rA4,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,130.0,0.13
gd7GVF9Ctr,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,128.0,0.128
SnUWjfm2iv,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,123.0,0.123
gyUa4IXBqj,Slice,/job:localhost/replica:0/task:0/device:GPU:0,121.0,0.121
9eEGfjryUx,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,121.0,0.121
TqBWh41p8g,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,120.0,0.12
1YRnHtrbP2,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,120.0,0.12
NVWIzsRc2b,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,118.0,0.118
l3QEoKOe7w,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,117.0,0.117
BOgu94UQAM,Slice,/job:localhost/replica:0/task:0/device:GPU:0,116.0,0.116
S6o3kTuNe7,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,116.0,0.116
Y6utd0ALxP,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,116.0,0.116
b1gc2kzjMH,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,115.0,0.115
IWzmwG06jL,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,114.0,0.114
WF7zx0LGYA,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,113.0,0.113
yVgPh2kAr7,Slice,/job:localhost/replica:0/task:0/device:GPU:0,111.0,0.111
LU2moa3Cjv,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,110.0,0.11
j7gU26tZOf,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,109.0,0.109
lOv5sHhSE0,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,107.0,0.107
WkU9QIXRic,Slice,/job:localhost/replica:0/task:0/device:GPU:0,106.0,0.106
xzEcjMdiCO,Slice,/job:localhost/replica:0/task:0/device:GPU:0,105.0,0.105
U4QGapncuN,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,105.0,0.105
tNFoyflVr4,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,105.0,0.105
yRb8tqHZWm,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,104.0,0.104
7BIpFexgJv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,101.0,0.101
mWl1NYCrXG,Prod,/job:localhost/replica:0/task:0/device:GPU:0,100.0,0.1
oRIbZ4dOpQ,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,100.0,0.1
ftnCMaw8iV,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,97.0,0.097
u5Cfk4J3vG,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,94.0,0.094
E5vSZ7lB3T,Slice,/job:localhost/replica:0/task:0/device:GPU:0,92.0,0.092
7tfdo09XMv,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,92.0,0.092
oK6AGB7W3O,Slice,/job:localhost/replica:0/task:0/device:GPU:0,91.0,0.091
Ajpnfsry3Z,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,91.0,0.091
wfy9IFUp0a,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,91.0,0.091
764IdgeOHK,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,89.0,0.089
BSXovJd0AZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,88.0,0.088
TgMZS8b70B,Slice,/job:localhost/replica:0/task:0/device:GPU:0,87.0,0.087
PGnkf4wLgi,Slice,/job:localhost/replica:0/task:0/device:GPU:0,86.0,0.086
EM9YQqIPXW,Slice,/job:localhost/replica:0/task:0/device:GPU:0,84.0,0.084
5TKtFGc8Iu,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,84.0,0.084
1G58Difwvg,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,83.0,0.083
IeZf78bHiQ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,82.0,0.082
gwrYMVpyf5,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,82.0,0.082
SWmJlh13Xf,Slice,/job:localhost/replica:0/task:0/device:GPU:0,81.0,0.081
M3HYb2PEfy,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,81.0,0.081
z9Igts1WLB,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,81.0,0.081
h1FQcZmfWU,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,81.0,0.081
0okUpRtAPW,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,79.0,0.079
q2EscWaRgX,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,79.0,0.079
68pR1UhyL4,Slice,/job:localhost/replica:0/task:0/device:GPU:0,78.0,0.078
Iz5Rj1qYcb,Slice,/job:localhost/replica:0/task:0/device:GPU:0,77.0,0.077
AzHVjiTsrl,Slice,/job:localhost/replica:0/task:0/device:GPU:0,76.0,0.076
MeirE7JGnN,Slice,/job:localhost/replica:0/task:0/device:GPU:0,76.0,0.076
Mz3SEY4fcG,Pack,/job:localhost/replica:0/task:0/device:GPU:0,76.0,0.076
edcE62NwgO,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,76.0,0.076
CnPrMaSu3x,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,76.0,0.076
fluJOSY0Kd,Slice,/job:localhost/replica:0/task:0/device:GPU:0,75.0,0.075
dw06y7brUM,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,75.0,0.075
BMCxQ9XVzG,Slice,/job:localhost/replica:0/task:0/device:GPU:0,74.0,0.074
onfiOtuESD,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,74.0,0.074
6n8I2MdEGr,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,74.0,0.074
yFOieS0Vml,Slice,/job:localhost/replica:0/task:0/device:GPU:0,73.0,0.073
b158SptOnE,Slice,/job:localhost/replica:0/task:0/device:GPU:0,72.0,0.072
wQPETg2Xst,Slice,/job:localhost/replica:0/task:0/device:GPU:0,72.0,0.072
rGg6KJdkYB,Slice,/job:localhost/replica:0/task:0/device:GPU:0,72.0,0.072
fjG4boFyPJ,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,71.0,0.071
VBM2ZlOxeJ,Cast,/job:localhost/replica:0/task:0/device:GPU:0,70.0,0.07
kJCDjvVLtb,Slice,/job:localhost/replica:0/task:0/device:GPU:0,70.0,0.07
Oe3jWsgtzu,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,70.0,0.07
DdVpIHwE1J,Slice,/job:localhost/replica:0/task:0/device:GPU:0,67.0,0.067
0MX6f32l5k,Slice,/job:localhost/replica:0/task:0/device:GPU:0,67.0,0.067
nHBtLG4WT6,Slice,/job:localhost/replica:0/task:0/device:GPU:0,67.0,0.067
mPgfNBu58V,Slice,/job:localhost/replica:0/task:0/device:GPU:0,67.0,0.067
CkAUDI2lEL,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,66.0,0.066
oM62N8IfpC,Slice,/job:localhost/replica:0/task:0/device:GPU:0,65.0,0.065
oPUJ2kZRbF,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,65.0,0.065
NSKoF8cgQr,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,65.0,0.065
k4NLjVJp3i,Slice,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
RLNGUewO1D,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
qMQfPX3a0s,Slice,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
eR25VNGcbK,Slice,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
YJCWLzvHGI,Slice,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
ArithmeticOptimizer/FoldTransposeIntoMatMul_DgabLQrTcU,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
xfKrXvPkdE,Slice,/job:localhost/replica:0/task:0/device:GPU:0,62.0,0.062
e8JP7jRBoN,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
IpXFTYPsol,Slice,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
pCrDGqX1JT,Slice,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
p023mZLxN9,Slice,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
kCrBGWo9Yx,Slice,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
Psm5vXaZeA,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
wFpz4EalC7,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
VF5dXRgu0p,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
TLbPfzRwGV,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
Dwj90Za8sP,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
Zd8XOeUAnM,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
xQci6oLbws,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
vTaAed2gH0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
s9Web1HFaZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
KwqaBYgoNI,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
2YlOB1j3sy,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
X65C1ZDSLU,Slice,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
oqEBaVIpDw,Slice,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
1THgnwBXbj,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
3HvQhVGXaS,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
8tckBm2TeU,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
XkmvH2IFn4,Slice,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
Ostl5n9VQY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
gHj2BrshQe,Slice,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
fKgoOMI1jL,Slice,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
8jRtlJWdY9,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
UYjiX7oRtf,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
QI6mMkiaAs,Slice,/job:localhost/replica:0/task:0/device:GPU:0,56.0,0.056
KNGpt0dLV6,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,56.0,0.056
Tc8BWFgnXo,Slice,/job:localhost/replica:0/task:0/device:GPU:0,55.0,0.055
6Fpnd47xb8,Slice,/job:localhost/replica:0/task:0/device:GPU:0,55.0,0.055
eA3Ys2E7k0,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,55.0,0.055
6o3RJilb9w,Cast,/job:localhost/replica:0/task:0/device:GPU:0,55.0,0.055
XjtrduOANU,Slice,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
ebwoJ1MVGY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
Ha5VP8TdYs,Slice,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
rA82dlUZFg,Slice,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
Oyh1xKT6jJ,Pack,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
ipY2Fdvuq4,Pack,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
n7SOWI1TeB,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
mn5XhqbYrk,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
tLwK4FGsD5,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
dONkVLQIj9,Slice,/job:localhost/replica:0/task:0/device:GPU:0,53.0,0.053
bp4ufeo6cC,Slice,/job:localhost/replica:0/task:0/device:GPU:0,53.0,0.053
R2qHdIwGTB,Slice,/job:localhost/replica:0/task:0/device:GPU:0,53.0,0.053
5826ysBQUH,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,53.0,0.053
ufqcLEITwi,Slice,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
kmev3ghxVs,Slice,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
qvnbBtoQCk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
nv87FqE0gf,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
Qh9oU67Yyu,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
cqnSihlCpj,Slice,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
BCx48r9Q3Y,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
48mi53NSW0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
6fWOgQD7Mi,Pack,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
lvqFRsJ3eV,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
xhBfPLO3F8,Pack,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
wT8B2sGEoS,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
ekdny7OHCR,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
ul9V6rRcU7,Slice,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
XBL7wpxrWS,Slice,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
nZsl2JYIva,Slice,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
LfVd4elwJh,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
ghOCWcoin0,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
EM1qhujmgy,Slice,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
ClnrykeB03,Slice,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
rS4fuwYDGb,Slice,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
48gj3Ibpeo,Slice,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
kaU6yCZFup,Slice,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
rhIefuPEOa,Slice,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
C3a5qwrz10,Slice,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
pOVYDAgHc0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
1wv2MoKbYD,Slice,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
TfQRLikYU0,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
oygqM35RWF,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
p1BefhjKEr,Pack,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
zoOn1Xjm7D,Slice,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
KFmrjN76IC,Slice,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
9OTmp4F7Mu,Slice,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
v08hxuDqwf,Slice,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
wzZhTVkfjs,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
FlOUq8deTz,Sub,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
cpD1ZOb0XU,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
H3irba8uYd,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
5hMuvnAp0J,Slice,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
ts7Q9m30lX,Slice,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
E7gp4fKUyq,Slice,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
VIbOq1r4LT,Slice,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
BhalfogzA5,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
NR5TleEhvj,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
PCglW2NApc,Slice,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
Y7kFflWmdI,Slice,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
BFxY84Aabg,Slice,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
QLEID5dUM8,Slice,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
vIOp4aYFln,Slice,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
XgFO8PVpxn,Slice,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
1XjS6wGNOa,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
GnVWB4dzQZ,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
oQMrqRsjF1,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
ABun3yG2Kp,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
dcjPQwB4AS,Slice,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
sLPHCuzwO7,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
tWyo3H047N,Pack,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
60IclD5ryq,Slice,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
Jd6jFRr51k,Slice,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
SUJmiIZCs0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
Q9w8DyU7Pv,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
NYriyLngBI,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
jsJz3k9dQ5,Prod,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
JWsopdBwf3,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
ibBXwZSax3,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
utJk2FD6M0,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
yTo3nPtYca,Slice,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
IsdeTE2W1S,Slice,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
WIBjKRoMmG,Slice,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
gNXDb2oi5J,Slice,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
es9qKO13PE,Slice,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
kN1UmwyxYs,Slice,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
CWUp8dLFg6,Slice,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
2zt1kwJL9A,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
3K0LOArzkU,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
QyIxb8vYkS,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
8O3DPnXzYy,Pack,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
NiwfqMAlFu,Slice,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
fYFSO5axwZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
xk9ATZcCm8,Slice,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
SVHvQqaiCh,Slice,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
yR7Gb3OF6N,Slice,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
UN4a2qncH7,Slice,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
ibSPnw8sxJ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
J0Q9TK6eqs,Add,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
QjmRgAiPhk,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
sM1fXNFc9L,Slice,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
j7gxJ3Vr0Z,Slice,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
9cs8vyEfFA,Slice,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
VMK6gPfY2w,Slice,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
10IEQy8qZY,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
hNWnZTxPzq,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
9VCi4RmTId,Pack,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
8RCw5c6Uuv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
3wMFiVkLtc,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
vVKPjTMtws,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
u89OAan1qG,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
f9QEWmqIGo,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
jrNzpWVXfd,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
egAwUnfPZC,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
tY3jOf79pF,AddV2,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
q7vUkoRCVs,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
NF4BmeJzs5,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
hjiFrt3wAy,Slice,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
2XYeTwtRjN,Add,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
po65eUPZrY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
nJhuM5UQP3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
PnLVOvcN9m,Slice,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
WahI5lpoZ7,Slice,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
cziohZ1DKI,Prod,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
2GEdc0nRT4,Pack,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
arm9UMzeHc,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
mfb7PcCvWp,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
rJS3hOvDi6,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
Is8zuV26R0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
VPxBr8NchA,Slice,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
tW9R4fbJp2,Slice,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
3lTWXCHRo5,Slice,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
beMTyS1VJ9,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
VoYkaFzsSR,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
SRGFIU9KQJ,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
Ef1QOnq8LN,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
eLBijfUXz2,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
pEIOPZw06y,Slice,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
lRZnN3DAs7,Slice,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
